Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
,NO,Tue Aug 13 12:49:56 EDT 2019,test.pl, 1565714996489
13,NO,Tue Aug 13 12:50:17 EDT 2019,test.pl,1565715017930,26621,0,(I)2(R)1(I)3(R)1(I)1(R)1(I)1,0.7,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.11538461538461539,0.2692307692307692,0.0,[]
14,NO,Tue Aug 13 12:50:45 EDT 2019,test.pl,1565715045406,125,125,(R)1(I)2(R)1(I)2(R)1(I)1(R)1(I)1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
15,NO,Tue Aug 13 12:50:45 EDT 2019,test.pl,1565715045542,70116,0,(I)2(F)4(I)4,0.6,0.0,0.0,40.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.05714285714285714,0.0,0.0,0.08571428571428572,2.0,[1565715059005 2 Facts, rules, goals and queries http://www.ablmcc.edu.hk/~scy/prolog/pro02.htm, 1565715056303 1 rules in prolog - Google Search https://www.google.com/search?q=rules+in+prolog&rlz=1C1GCEA_enUS808US808&oq=rules+in+Prolog&aqs=chrome.0.0l6.2708j1j4&sourceid=chrome&ie=UTF-8]
,NO,Tue Aug 13 12:50:45 EDT 2019,test.pl, 1565715045542
16,NO,Tue Aug 13 12:51:56 EDT 2019,test.pl,1565715116387,15347,0,(I)1(F)2(I)3(R)2(I)2,0.6,0.0,0.0,20.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.4,0.0,[]
17,NO,Tue Aug 13 12:52:12 EDT 2019,test.pl,1565715132944,4111,0,(R)2(I)2(R)2(I)4,0.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,1.5,0.0,[]
18,NO,Tue Aug 13 12:52:17 EDT 2019,test.pl,1565715137061,11142,0,(I)6(R)2(I)2,0.8,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.7272727272727273,0.0,[]
,NO,Tue Aug 13 12:52:17 EDT 2019,test.pl, 1565715137061
19,NO,Tue Aug 13 12:52:29 EDT 2019,test.pl,1565715149934,6507,0,(I)7(R)1(I R)1(I)1,0.9,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.5,0.0,[]
20,NO,Tue Aug 13 12:52:36 EDT 2019,test.pl,1565715156447,6446,0,(I)4(R)2(I)3,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,0.0,[]
21,NO,Tue Aug 13 12:52:48 EDT 2019,test.pl,1565715168780,11562,0,(I)1(R)2(I)2(R)2(I)3,0.6,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.0,[]
,NO,Tue Aug 13 12:52:48 EDT 2019,test.pl, 1565715168780
22,NO,Tue Aug 13 12:53:01 EDT 2019,test.pl,1565715181316,179010,0,(I)4(F)2(I)4,0.8,0.0,0.0,20.0,0.0,0.0,0.055865921787709494,0.0,0.0,0.0111731843575419,0.0,0.0,0.0446927374301676,5.0,[1565715211431 1 and operation Prolog - Google Search https://www.google.com/search?q=and+operation+Prolog&rlz=1C1GCEA_enUS808US808&oq=and+operation+Prolog&aqs=chrome..69i57j0.6616j0j4&sourceid=chrome&ie=UTF-8, 1565715214277 1 and operator Prolog - Google Search https://www.google.com/search?rlz=1C1GCEA_enUS808US808&q=and+operator+Prolog&spell=1&sa=X&ved=0ahUKEwj7nuzXp4DkAhUj01kKHWwDDskQBQgsKAA&biw=1164&bih=451, 1565715219115 1 syntax in Prolog http://rigaux.org/language-study/syntax-across-languages-per-language/Prolog.html, 1565715244452 1 not operation Prolog - Google Search https://www.google.com/search?q=not+operation+Prolog&rlz=1C1GCEA_enUS808US808&oq=not+operation+Prolog&aqs=chrome..69i57j0l4.7227j0j4&sourceid=chrome&ie=UTF-8, 1565715252768 1 What is the logical 'not' in Prolog? - Stack Overflow https://stackoverflow.com/questions/8523608/what-is-the-logical-not-in-prolog]
23,NO,Tue Aug 13 12:56:01 EDT 2019,test.pl,1565715361898,5564,0,(I)6(R)2(I)2,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,1.6,0.0,[]
24,NO,Tue Aug 13 12:56:08 EDT 2019,test.pl,1565715368921,3194,0,(I)4(R)2(I)2(R)2,0.6,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,[]
,NO,Tue Aug 13 12:56:08 EDT 2019,test.pl, 1565715368921
25,NO,Tue Aug 13 12:56:12 EDT 2019,test.pl,1565715372733,17519,0,(I)10,1.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,[]
26,NO,Tue Aug 13 12:56:31 EDT 2019,test.pl,1565715391413,7412,0,(R)1(I R)1(I)8,0.9,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,1.2857142857142858,0.0,[]
27,NO,Tue Aug 13 12:56:38 EDT 2019,test.pl,1565715398833,18039,0,(I)10,1.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,[]
,NO,Tue Aug 13 12:56:38 EDT 2019,test.pl, 1565715398833
28,NO,Tue Aug 13 12:56:57 EDT 2019,test.pl,1565715417276,20535,0,(I)1(R)3(I)5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.15,0.3,0.0,[]
29,NO,Tue Aug 13 12:57:17 EDT 2019,test.pl,1565715437824,23049,0,(I)9(F)1,0.9,0.0,0.0,10.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.391304347826087,0.0,[]
30,NO,Tue Aug 13 12:57:43 EDT 2019,test.pl,1565715463071,7114,0,(F)1(I)7(R)2,0.7,0.0,0.0,10.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,1.0,0.0,[]
,NO,Tue Aug 13 12:57:43 EDT 2019,test.pl, 1565715463071
31,NO,Tue Aug 13 12:57:51 EDT 2019,test.pl,1565715471053,10812,0,(I)7(R)2(I)1,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,[]
32,NO,Tue Aug 13 12:58:01 EDT 2019,test.pl,1565715481868,50978,0,(I)1(R)2(I)4(I R)1(F)2,0.6,0.0,0.0,20.0,0.0,0.0,0.2,0.0,0.0,0.04,0.0,0.06,0.12,2.0,[1565715512487 3 2.3 Arithmetic in Prolog http://www-users.york.ac.uk/~sjh1/courses/L334css/complete/complete2su8.html, 1565715510316 1 arithmetic in prolog - Google Search https://www.google.com/search?q=arithmetic+in+prolog&rlz=1C1GCEA_enUS808US808&oq=arit&aqs=chrome.0.69i59j69i57j0l3j69i61.4377j0j7&sourceid=chrome&ie=UTF-8]
33,NO,Tue Aug 13 12:58:52 EDT 2019,test.pl,1565715532958,17047,0,(F)4(I)4(R)1,0.4444444444444444,0.0,0.0,44.44444444444444,0.0,0.0,0.5294117647058824,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705,0.23529411764705882,0.0,[]
,NO,Tue Aug 13 12:58:52 EDT 2019,test.pl, 1565715532958
34,NO,Tue Aug 13 12:59:11 EDT 2019,test.pl,1565715551596,16285,0,(I)2(R)1(I)3(R)1(F)2,0.5555555555555556,0.0,0.0,22.22222222222222,0.0,0.0,0.5625,0.0,0.0,0.125,0.0,0.125,0.3125,0.0,[]
35,NO,Tue Aug 13 12:59:30 EDT 2019,test.pl,1565715570209,459,459,(I)1(I R)1(R)1(I)1(R)2(I)1(R)2,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
36,NO,Tue Aug 13 13:00:30 EDT 2019,test.pl,1565715630251,2933,0,(I)1(R)1(F)2(I)2(R)1,0.42857142857142855,0.0,0.0,28.57142857142857,0.0,0.0,3.5,0.0,0.0,1.0,0.0,1.0,1.5,0.0,[]
,NO,Tue Aug 13 13:00:30 EDT 2019,test.pl, 1565715630251
37,NO,Tue Aug 13 13:00:34 EDT 2019,test.pl,1565715634138,19094,0,(I)1(F)2(R)1(F)2(I)1(R)1(I)1,0.3333333333333333,0.0,0.0,44.44444444444444,0.0,0.0,0.47368421052631576,0.0,0.0,0.21052631578947367,0.0,0.10526315789473684,0.15789473684210525,0.0,[]
38,NO,Tue Aug 13 13:00:58 EDT 2019,test.pl,1565715658348,130345,0,(I)1(F)2(I)1(R)1(I)1(F)1,0.42857142857142855,0.0,0.0,42.857142857142854,0.0,0.0,0.05384615384615385,0.0,0.0,0.023076923076923078,0.0,0.007692307692307693,0.023076923076923078,4.0,[1565715677879 1 no permission to modify static procedure prolog - Google Search https://www.google.com/search?rlz=1C1GCEA_enUS808US808&ei=oOxSXZajDdCyggeQnIJw&q=no+permission+to+modify+static+procedure+prolog&oq=No+permission+to+modify+static+procedure&gs_l=psy-ab.1.1.0i67l2j0l2j0i22i30l2.58043.58043..60402...0.0..0.82.82.1......0....2j1..gws-wiz.......0i71.8sQSa9A7wJ4, 1565715683836 1 Swi-Prolog: No permission to modify static procedure - Stack Overflow https://stackoverflow.com/questions/11553753/swi-prolog-no-permission-to-modify-static-procedure, 1565715755858 1 prolog assignment integer - Google Search https://www.google.com/search?q=prolog+assignment+integer&rlz=1C1GCEA_enUS808US808&oq=prolog+assignment+integer&aqs=chrome..69i57.6551j0j4&sourceid=chrome&ie=UTF-8, 1565715758528 1 Assign-once Variables https://www3.cs.stonybrook.edu/~warren/xsbbook/node5.html]
39,NO,Tue Aug 13 13:03:10 EDT 2019,test.pl,1565715790656,49982,0,(F)1(I)1(F)2(D)2,0.16666666666666666,33.33333333333333,0.0,50.0,0.0,0.0,0.12244897959183673,0.0,0.04081632653061224,0.061224489795918366,0.0,0.0,0.02040816326530612,0.0,[]
,NO,Tue Aug 13 13:03:10 EDT 2019,test.pl, 1565715790656
40,NO,Tue Aug 13 13:04:00 EDT 2019,test.pl,1565715840639,25283,0,(D)3(I)2(R)1,0.3333333333333333,50.0,0.0,0.0,0.0,0.0,0.24,0.0,0.12,0.0,0.0,0.04,0.08,0.0,[]
