Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
35,NO,Wed Sep 04 09:09:46 EDT 2019,ARegularServerPassModel.java,1567602586961,49694,0,(N)1(I)2(R)1(I R)1(N)1(I)1(N)1(I)1(D)10,0.2631578947368421,52.63157894736842,15.789473684210526,0.0,0.0,0.0,0.3877551020408163,0.061224489795918366,0.20408163265306123,0.0,0.0,0.04081632653061224,0.10204081632653061,0.0,[]
,YES,Wed Sep 04 09:09:46 EDT 2019,ARegularServerPassModel.java, 1567602586961
36,NO,Wed Sep 04 09:10:41 EDT 2019,AnAbstractServerPassModel.java,1567602641646,134658,0,(D)6(N)1(I)1(N)1(I)1(N)1(I)1(N)1(I)1(D)2(N)1(I)1(D)2(N)1(I)1(N)1(I)1,0.2916666666666667,41.66666666666667,29.166666666666668,0.0,0.0,0.0,0.1791044776119403,0.05223880597014925,0.07462686567164178,0.0,0.0,0.0,0.05223880597014925,0.0,[]
37,YES,Wed Sep 04 09:13:15 EDT 2019,AnAbstractServerPassModel.java,1567602795167,126491,0,(I)1(D)19,0.05,95.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,0.15079365079365079,0.0,0.0,0.0,0.007936507936507936,0.0,[]
38,YES,Wed Sep 04 09:15:21 EDT 2019,AnAbstractServerPassModel.java,1567602921663,57847,0,(D)25,0.0,100.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,[]
39,NO,Wed Sep 04 09:16:19 EDT 2019,AnAbstractServerPassModel.java,1567602979510,37130,0,(D)3(I)18,0.8571428571428571,14.285714285714285,0.0,0.0,0.0,0.0,0.5675675675675675,0.0,0.08108108108108109,0.0,0.0,0.0,0.4864864864864865,0.0,[]
40,YES,Wed Sep 04 09:16:57 EDT 2019,AnAbstractServerPassModel.java,1567603017131,-28183,-28183,(I)18(N)3(I)1,0.8636363636363636,0.0,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
,NO,Wed Sep 04 09:16:57 EDT 2019,AnAbstractServerPassModel.java, 1567603017131
41,YES,Wed Sep 04 09:16:32 EDT 2019,AnAbstractServerPassModel.java,1567602992330,58340,0,(I)14(R)2(I)1(R)1(I)1(N)1(I)3(I R)1,0.8333333333333334,0.0,4.166666666666666,0.0,0.0,0.0,0.41379310344827586,0.017241379310344827,0.0,0.0,0.0,0.06896551724137931,0.3448275862068966,0.0,[]
42,NO,Wed Sep 04 09:17:30 EDT 2019,AnAbstractServerPassModel.java,1567603050806,33115,0,(I)4(R)1(I)3(R)1(I)6(F)2(I)1,0.7777777777777778,0.0,0.0,11.11111111111111,0.0,0.0,0.5454545454545454,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.42424242424242425,0.0,[]
43,NO,Wed Sep 04 09:18:04 EDT 2019,ARegularServerPassModel.java,1567603084008,42962,0,(I)4(F)4(I)5(D)6,0.47368421052631576,31.57894736842105,0.0,21.052631578947366,0.0,0.0,0.4523809523809524,0.0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.21428571428571427,0.0,[]
44,NO,Wed Sep 04 09:18:47 EDT 2019,AnAbstractServerPassModel.java,1567603127073,58814,0,(D)8(I)1(D)4(I)3,0.25,75.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.0,0.20689655172413793,0.0,0.0,0.0,0.06896551724137931,0.0,[]
45,NO,Wed Sep 04 09:19:52 EDT 2019,AnAbstractServerPassModel.java,1567603192845,-7074,-7074,(D)2(I)3(F)2(I)8(N)2(I)3(N)1(I)2(N)2,0.64,8.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
,NO,Wed Sep 04 09:19:52 EDT 2019,AnAbstractServerPassModel.java, 1567603192845
46,YES,Wed Sep 04 09:21:06 EDT 2019,AnAbstractServerPassModel.java,1567603266172,129207,0,(I)1(N)2(I)1(R)1(I)3(R)1(I)4(N)1(R)1(I)8(R)1(I)1,0.72,0.0,12.0,0.0,0.0,0.0,0.1937984496124031,0.023255813953488372,0.0,0.0,0.0,0.031007751937984496,0.13953488372093023,0.0,[]
47,NO,Wed Sep 04 09:23:16 EDT 2019,AnAbstractServerPassModel.java,1567603396206,68830,0,(I)13(N)1(I)6(R)2(F)2(I)1,0.8,0.0,4.0,8.0,0.0,0.0,0.36764705882352944,0.014705882352941176,0.0,0.029411764705882353,0.0,0.029411764705882353,0.29411764705882354,0.0,[]
48,NO,Wed Sep 04 09:24:25 EDT 2019,AnAbstractServerPassModel.java,1567603465426,14575,0,(I)3(F)2(I)2(D)1(F)1(D)4(F)1(I)3(R)4,0.38095238095238093,23.809523809523807,0.0,19.047619047619047,0.0,0.0,1.5,0.0,0.35714285714285715,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.0,[]
49,NO,Wed Sep 04 09:24:40 EDT 2019,AnAbstractServerPassModel.java,1567603480005,112464,0,(R)1(I)6(D)5(F)4(I)1(D)6,0.30434782608695654,47.82608695652174,0.0,17.391304347826086,0.0,0.0,0.20535714285714285,0.0,0.09821428571428571,0.03571428571428571,0.0,0.008928571428571428,0.0625,4.0,[]
50,NO,Wed Sep 04 09:26:32 EDT 2019,AnAbstractServerPassModel.java,1567603592469,70928,0,(D)2(F)2(I)1(D)6(F)2(I)1(D)3,0.11764705882352941,64.70588235294117,0.0,23.52941176470588,0.0,0.0,0.24285714285714285,0.0,0.15714285714285714,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,[]
,NO,Wed Sep 04 09:26:32 EDT 2019,AnAbstractServerPassModel.java, 1567603592469
51,NO,Wed Sep 04 09:27:43 EDT 2019,AnAbstractServerPassModel.java,1567603663659,76158,0,(D)9(I)1(D)5(I)9(R)1,0.4,56.00000000000001,0.0,0.0,0.0,0.0,0.32894736842105265,0.0,0.18421052631578946,0.0,0.0,0.013157894736842105,0.13157894736842105,0.0,[]
52,NO,Wed Sep 04 09:29:01 EDT 2019,AnAbstractServerPassModel.java,1567603741104,27109,0,(I)5(D)9(I)1(D)2,0.35294117647058826,64.70588235294117,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.4074074074074074,0.0,0.0,0.0,0.2222222222222222,0.0,[]
53,NO,Wed Sep 04 09:29:28 EDT 2019,ClientPassMain.java,1567603768264,33662,0,(I)1(R)1(I)1(D)18,0.09523809523809523,85.71428571428571,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.5454545454545454,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,[]
54,NO,Wed Sep 04 09:30:02 EDT 2019,AServerPassModel.java,1567603802017,147042,0,(D)1(F)2(D)4(F)2(I)2(F)2,0.15384615384615385,38.46153846153847,0.0,46.15384615384615,0.0,0.0,0.08843537414965986,0.0,0.034013605442176874,0.04081632653061224,0.0,0.0,0.013605442176870748,0.0,[]
55,NO,Wed Sep 04 09:32:29 EDT 2019,ServerPassMain.java,1567603949083,-468153,-468153,(F)4(I)1(F)2(I)1(F)2(I)1(F)2(I)2(R)2(I)1,0.3333333333333333,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
,NO,Wed Sep 04 09:32:29 EDT 2019,ServerPassMain.java, 1567603949083
56,NO,Wed Sep 04 09:24:40 EDT 2019,ServerPassMain.java,1567603480945,606418,0,(I)5(N)2(I)3(R)1(I)3(R)1(I)1(N)5(F)2(I)1,0.5416666666666666,0.0,29.166666666666668,8.333333333333332,0.0,0.0,0.039603960396039604,0.01155115511551155,0.0,0.0033003300330033004,0.0,0.0033003300330033004,0.02145214521452145,5.0,[]
57,NO,Wed Sep 04 09:35:06 EDT 2019,AnAbstractServerPassModel.java,1567604106132,1810439,0,(F)2(I)3(F)2(I)3(R)1(F)6(I)1,0.3888888888888889,0.0,0.0,55.55555555555556,0.0,0.0,0.009944751381215469,0.0,0.0,0.0055248618784530384,0.0,5.524861878453039E-4,0.0038674033149171273,8.0,[1567605820527 1 echo server java sockets - Google Search https://www.google.com/search?q=echo+server+java+sockets&rlz=1C1GCEA_enUS808US808&oq=echo+server+java+sockets&aqs=chrome..69i57j0.6534j1j9&sourceid=chrome&ie=UTF-8, 1567605824946 1 EchoServer.java https://introcs.cs.princeton.edu/java/84network/EchoServer.java.html]
58,YES,Wed Sep 04 10:05:27 EDT 2019,AnAbstractServerPassModel.java,1567605927163,80796,0,(I)3(R)1(I)4(R)1(I)16,0.92,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.025,0.2875,0.0,[]
59,YES,Wed Sep 04 10:06:48 EDT 2019,AnAbstractServerPassModel.java,1567606008736,-54400,-54400,(I)6(R)1(I)1(D)1(I)1(R)1(I)4(N)1(R)1(N)1(I)1(R)1(I)3,0.6956521739130435,4.3478260869565215,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
60,YES,Wed Sep 04 10:06:05 EDT 2019,AnAbstractServerPassModel.java,1567605965306,120461,0,(R)1(I)8(R)1(I)1(R)1(I)2(R)1(I)10,0.84,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.03333333333333333,0.175,0.0,[]
,NO,Wed Sep 04 10:06:05 EDT 2019,AnAbstractServerPassModel.java, 1567605965306
61,NO,Wed Sep 04 10:08:05 EDT 2019,AnAbstractServerPassModel.java,1567606085768,-1378,-1378,(I)12(R)1(I)1(R)1(I)1(R)1(I)6(F)2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
62,YES,Wed Sep 04 10:08:04 EDT 2019,AnAbstractServerPassModel.java,1567606084428,73010,0,(I)4(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)11,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.3150684931506849,0.0,0.0,0.0,0.0,0.0547945205479452,0.2602739726027397,0.0,[]
63,NO,Wed Sep 04 10:09:18 EDT 2019,AnAbstractServerPassModel.java,1567606158123,6661,6661,(I)2(R)1(D)1(F)1(D)4(F)1(I)2(R)1(I)1(R)1(I)6(R)2,0.4782608695652174,21.73913043478261,0.0,8.695652173913043,0.0,0.0,3.8333333333333335,0.0,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,1.8333333333333333,0.0,[]
64,NO,Wed Sep 04 10:09:28 EDT 2019,AnAbstractServerPassModel.java,1567606168491,19926,0,(R)6(I)3(R)2(I)1(R)1(I)2(R)1(I)7(F)1,0.5416666666666666,0.0,0.0,4.166666666666666,0.0,0.0,1.263157894736842,0.0,0.0,0.05263157894736842,0.0,0.5263157894736842,0.6842105263157895,0.0,[]
65,NO,Wed Sep 04 10:09:48 EDT 2019,AnAbstractServerPassModel.java,1567606188607,3758,3758,(F)1(I)4(R)1(I)3(R)1(I)10(R)1(I)2(R)1,0.7916666666666666,0.0,0.0,4.166666666666666,0.0,0.0,8.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,6.333333333333333,0.0,[]
,NO,Wed Sep 04 10:09:48 EDT 2019,AnAbstractServerPassModel.java, 1567606188607
66,YES,Wed Sep 04 10:09:54 EDT 2019,AnAbstractServerPassModel.java,1567606194787,97045,0,(I)2(R)2(I)1(R)1(I)1(R)1(I)4(R)1(I)1(I R)1(I)6(R)1(I)1,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.23711340206185566,0.0,0.0,0.0,0.0,0.07216494845360824,0.17525773195876287,0.0,[]
67,YES,Wed Sep 04 10:11:38 EDT 2019,AnAbstractServerPassModel.java,1567606298607,40170,0,(R)1(I)3(I R)1(I)2(R)1(I)1(R)1(I)4(R)10(I)1,0.48,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.35,0.3,0.0,[]
68,YES,Wed Sep 04 10:12:18 EDT 2019,AnAbstractServerPassModel.java,1567606338780,3896,3896,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
69,YES,Wed Sep 04 10:12:22 EDT 2019,AnAbstractServerPassModel.java,1567606342680,1579,1579,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
70,YES,Wed Sep 04 10:12:24 EDT 2019,AnAbstractServerPassModel.java,1567606344259,1059,1059,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
,YES,Wed Sep 04 10:12:24 EDT 2019,AnAbstractServerPassModel.java, 1567606344259
71,YES,Wed Sep 04 10:12:25 EDT 2019,AnAbstractServerPassModel.java,1567606345319,2427,2427,(I)4(R)10(I)10(R)1,0.56,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,5.5,7.0,0.0,[]
72,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java,1567606347746,17,17,(R)9(I)10(R)6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
73,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java,1567606347767,31,31,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
74,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java,1567606347803,18,18,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
75,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java,1567606347828,-22450,-22450,(R)24(I)1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java, 1567606347828
76,NO,Wed Sep 04 10:12:07 EDT 2019,AnAbstractServerPassModel.java,1567606327971,19879,0,(I)6(R)1(I)4(R)1(I)2(F)2(I)3(R)1(I)1(R)1(I)3,0.76,0.0,0.0,8.0,0.0,0.0,1.3157894736842106,0.0,0.0,0.10526315789473684,0.0,0.21052631578947367,1.0,0.0,[]
77,YES,Wed Sep 04 10:12:27 EDT 2019,AnAbstractServerPassModel.java,1567606347850,118014,0,(I)13(R)1(I)5(R)1(I)5,0.92,0.0,0.0,0.0,0.0,0.0,0.211864406779661,0.0,0.0,0.0,0.0,0.01694915254237288,0.19491525423728814,2.0,[]
78,NO,Wed Sep 04 10:14:28 EDT 2019,AnAbstractServerPassModel.java,1567606468780,43145,0,(I)4(F)2(I)3(R)1(I)4(I R)1(I)4(R)1(I)1,0.8095238095238095,0.0,0.0,9.523809523809524,0.0,0.0,0.4883720930232558,0.0,0.0,0.046511627906976744,0.0,0.06976744186046512,0.3953488372093023,0.0,[]
79,YES,Wed Sep 04 10:15:16 EDT 2019,AnAbstractServerPassModel.java,1567606516729,-23493,-23493,(I)17(R)1(I)6,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
80,YES,Wed Sep 04 10:14:53 EDT 2019,AnAbstractServerPassModel.java,1567606493238,126056,0,(I)5(R)1(I)2(R)1(I)8(R)1(I R)1(I)4,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.18253968253968253,0.0,0.0,0.0,0.0,0.031746031746031744,0.15873015873015872,0.0,[]
,NO,Wed Sep 04 10:14:53 EDT 2019,AnAbstractServerPassModel.java, 1567606493238
